,player_id,player_name,goal,shot
502,5215.0,Ricardo Andrade Quaresma Bernardo,1.0,5.0
503,6299.0,Aleksey Miranchuk,0.0,0.0
504,6300.0,Sebastián Coates Nión,0.0,0.0
505,6298.0,Igor Smolnikov,0.0,0.0
506,5258.0,Giorgian Daniel De Arrascaeta Benedetti,0.0,1.0
507,6297.0,Maximiliano Gómez González,0.0,0.0
508,6292.0,Essam Kamal Tawfik El Hadary,0.0,0.0
509,6290.0,Motaz Ali Hassan Hawsawi,0.0,0.0
510,6291.0,Yasser Abdullah Al Mosailem,0.0,0.0
511,5208.0,Thiago Alcântara do Nascimento,0.0,2.0
512,5219.0,Romain Saïss,0.0,1.0
513,6301.0,Youssef En-Nesyri,1.0,1.0
514,5217.0,Iago Aspas Juncal,1.0,4.0
515,5223.0,Aziz Bouhaddouz,0.0,0.0
516,6305.0,Milan Badelj,1.0,2.0
517,6307.0,Duje Ćaleta-Car,0.0,0.0
518,6309.0,Tin Jedvaj,0.0,0.0
519,6311.0,Lovre Kalinić,0.0,0.0
520,6308.0,Josip Pivarić,0.0,2.0
521,6310.0,Filip Bradarić,0.0,0.0
522,6304.0,Arnór Ingvi Traustason,0.0,0.0
523,6306.0,Albert Gudmundsson,0.0,0.0
524,6314.0,Tim Cahill,0.0,2.0
525,6315.0,Christopher Paolo César Hurtado Huertas,0.0,0.0
526,6313.0,Wilder José Cartagena Mendoza,0.0,0.0
527,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,0.0,0.0
528,3446.0,Djibril Sidibé,0.0,0.0
529,2999.0,Presnel Kimpembe,0.0,0.0
530,3245.0,Thomas Lemar,0.0,1.0
531,3543.0,Steve Mandanda,0.0,0.0
532,3261.0,Benjamin Mendy,0.0,0.0
533,6303.0,Viktor Fischer,0.0,1.0
534,6302.0,Kasper Dolberg,0.0,0.0
535,6312.0,Franco Armani,0.0,0.0
536,6321.0,Milos Veljkovic,0.0,0.0
537,6320.0,Filipe Luís Kasmirski,0.0,1.0
538,6318.0,Andrija Živković,0.0,1.0
539,6317.0,Marco Jhonfai Fabián De La Mora,0.0,1.0
540,6316.0,Oribe Peralta Morones,0.0,0.0
541,6322.0,Niklas Süle,0.0,0.0
542,6323.0,Young-Sun Yun,0.0,0.0
543,6324.0,Leon Goretzka,0.0,2.0
544,6325.0,Yo-Han Go,0.0,0.0
545,6328.0,Kendall Jamaal Waston Manley,1.0,1.0
546,5835.0,Josip Drmic,1.0,4.0
547,6326.0,Rodney Wallace,0.0,0.0
548,6327.0,Rándall Azofeifa Corrales,0.0,0.0
549,6329.0,Ian Rey Smith Quiros,0.0,0.0
550,3252.0,Oussama Haddadi,0.0,0.0
551,6346.0,Adolfo Abdiel Machado,0.0,0.0
552,6347.0,Ghilane Chalali,0.0,1.0
553,6345.0,Rami Bedoui,0.0,0.0
554,6342.0,Aymen Mathlouthi,0.0,0.0
555,6344.0,Luis Carlos Ovalle Victoria,0.0,1.0
556,6343.0,Harold Oshkaly Cummings Segura,0.0,0.0
557,6348.0,Ahmed Khalil,0.0,0.0
558,3226.0,Bassem Srarfi,0.0,0.0
559,3314.0,Phil Jones,0.0,0.0
560,3664.0,Trent Alexander-Arnold,0.0,0.0
561,3645.0,Gary Cahill,0.0,0.0
562,6332.0,Thomas Vermaelen,0.0,0.0
563,10956.0,Eric Dier,0.0,5.0
564,6330.0,Adnan Januzaj,1.0,3.0
565,6331.0,Leander Dendoncker,0.0,0.0
566,3101.0,Vincent Kompany,0.0,6.0
567,3569.0,Daniel Nii Tackie Mensah Welbeck,0.0,2.0
568,6335.0,Lamine Gassama,0.0,0.0
569,3145.0,Keita Baldé Diao,0.0,1.0
570,6334.0,Luis Fernando Muriel Fruto,0.0,1.0
571,6333.0,Miguel Ángel Borja Hernández,0.0,0.0
572,3962.0,Diafra Sakho,0.0,0.0
573,3262.0,Łukasz Fabiański,0.0,0.0
574,4685.0,Artur Jędrzejczyk,0.0,1.0
575,6336.0,Rafał Kurzawa,0.0,2.0
576,6338.0,Tomoaki Makino,0.0,2.0
577,6337.0,Yoshinori Muto,0.0,2.0
578,6339.0,Gotoku Sakai,0.0,1.0
579,6340.0,Sławomir Peszko,0.0,0.0
580,5202.0,José Ignacio Fernández Iglesias,1.0,1.0
581,5238.0,Masoud Shojaei Soleimani,0.0,0.0
582,5243.0,Amine Harit,0.0,3.0
583,5222.0,Roozbeh Cheshmi,0.0,1.0
584,5234.0,Sofyan Amrabat,0.0,0.0
585,3878.0,Sam Morsy,0.0,0.0
586,6352.0,Ricardo Domingos Barbosa Pereira,0.0,0.0
587,6351.0,Cristhian Ricardo Stuani Curbelo,0.0,1.0
588,6350.0,Manuel Henrique Tavares Fernandes,0.0,2.0
589,6349.0,Federico Julián Fazio,0.0,0.0
590,3254.0,Florian Thauvin,0.0,0.0
591,6355.0,Jonas Knudsen,0.0,0.0
592,6356.0,Michael Krohn-Dehli,0.0,0.0
593,6353.0,Vladimir Granat,0.0,0.0
594,6354.0,Aleksandr Erokhin,0.0,3.0
595,6357.0,Jonathan dos Santos Ramírez,0.0,0.0
596,4372.0,Marcos Aoás Corrêa,0.0,0.0
597,6360.0,Cristian Eduardo Zapata Valencia,0.0,0.0
598,6359.0,Johan Danon Djourou-Gbadjere,0.0,0.0
599,6358.0,Emil Krafth,0.0,0.0
600,3576.0,Martin Olsson,0.0,0.0
601,6426.0,Jonathan Matías Urretaviscaya da Luz,0.0,0.0
